2008,27002,30920100,VILLAGE OF OAK PARK SPECIAL SERVICES AREA 1,0.835,9.4,Oak Park,15,10.29,2.9786
2008,27002,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.456,9.4,Oak Park,15,10.29,2.9786
2008,27002,30920000,VILLAGE OF OAK PARK,1.107,9.4,Oak Park,15,10.29,2.9786
2008,27002,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.077,9.4,Oak Park,15,10.29,2.9786
2008,27002,20180002,GENERAL ASSISTANCE OAK PARK,0.025,9.4,Oak Park,15,10.29,2.9786
2008,27002,20180000,TOWN OAK PARK,0.12,9.4,Oak Park,15,10.29,2.9786
2008,27002,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.051,9.4,Oak Park,15,10.29,2.9786
2008,27002,10010001,CONSOLIDATED ELECTIONS,0,9.4,Oak Park,15,10.29,2.9786
2008,27002,10010000,COUNTY OF COOK,0.415,9.4,Oak Park,15,10.29,2.9786
2009,27001,50760000,OAK PARK PARK DISTRICT,0.424,8.278,Oak Park,14,10.19,3.3701
2009,27001,43020000,TRITON COMM COLL DISTR 504,0.214,8.278,Oak Park,14,10.19,3.3701
2009,27001,42020000,CONSOLIDATED HIGH SCHOOL 200,2.469,8.278,Oak Park,14,10.19,3.3701
2009,27001,40580000,SCHOOL DISTRICT 97,2.655,8.278,Oak Park,14,10.19,3.3701
2009,27001,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.444,8.278,Oak Park,14,10.19,3.3701
2009,27001,30920000,VILLAGE OF OAK PARK,1.123,8.278,Oak Park,14,10.19,3.3701
2009,27001,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.074,8.278,Oak Park,14,10.19,3.3701
2009,27001,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.278,Oak Park,14,10.19,3.3701
2009,27001,20180000,TOWN OAK PARK,0.115,8.278,Oak Park,14,10.19,3.3701
2009,27001,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.049,8.278,Oak Park,14,10.19,3.3701
2009,27001,10010001,CONSOLIDATED ELECTIONS,0.021,8.278,Oak Park,14,10.19,3.3701
2009,27001,10010000,COUNTY OF COOK,0.394,8.278,Oak Park,14,10.19,3.3701
2009,27006,10010000,COUNTY OF COOK,0.394,8.278,Oak Park,15,10.19,3.3701
2009,27003,10010000,COUNTY OF COOK,0.394,8.278,Oak Park,15,10.19,3.3701
2009,27001,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.261,8.278,Oak Park,14,10.19,3.3701
2009,27001,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.278,Oak Park,14,10.19,3.3701
2009,27003,10010001,CONSOLIDATED ELECTIONS,0.021,8.278,Oak Park,15,10.19,3.3701
2009,27003,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.049,8.278,Oak Park,15,10.19,3.3701
2009,27004,20180000,TOWN OAK PARK,0.115,8.278,Oak Park,15,10.19,3.3701
2009,27004,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.049,8.278,Oak Park,15,10.19,3.3701
2009,27004,10010001,CONSOLIDATED ELECTIONS,0.021,8.278,Oak Park,15,10.19,3.3701
2009,27004,10010000,COUNTY OF COOK,0.394,8.278,Oak Park,15,10.19,3.3701
2009,27003,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.278,Oak Park,15,10.19,3.3701
2009,27003,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.261,8.278,Oak Park,15,10.19,3.3701
2009,27003,50760000,OAK PARK PARK DISTRICT,0.424,8.278,Oak Park,15,10.19,3.3701
2009,27003,43020000,TRITON COMM COLL DISTR 504,0.214,8.278,Oak Park,15,10.19,3.3701
2009,27003,40580000,SCHOOL DISTRICT 97,2.655,8.278,Oak Park,15,10.19,3.3701
2009,27003,30920101,VILLAGE OF OAK PARK SPECIAL SERVICE AREA 2,0,8.278,Oak Park,15,10.19,3.3701
2009,27003,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.444,8.278,Oak Park,15,10.19,3.3701
2009,27003,30920000,VILLAGE OF OAK PARK,1.123,8.278,Oak Park,15,10.19,3.3701
2009,27003,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.074,8.278,Oak Park,15,10.19,3.3701
2009,27003,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.278,Oak Park,15,10.19,3.3701
2009,27003,20180000,TOWN OAK PARK,0.115,8.278,Oak Park,15,10.19,3.3701
2009,27003,42020000,CONSOLIDATED HIGH SCHOOL 200,2.469,8.278,Oak Park,15,10.19,3.3701
2009,27004,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.278,Oak Park,15,10.19,3.3701
2009,27004,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.074,8.278,Oak Park,15,10.19,3.3701
2009,27004,30920000,VILLAGE OF OAK PARK,1.123,8.278,Oak Park,15,10.19,3.3701
2009,27004,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.444,8.278,Oak Park,15,10.19,3.3701
2009,27009,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.049,8.278,Oak Park,15,10.19,3.3701
2009,27009,10010001,CONSOLIDATED ELECTIONS,0.021,8.278,Oak Park,15,10.19,3.3701
2009,27009,10010000,COUNTY OF COOK,0.394,8.278,Oak Park,15,10.19,3.3701
2009,27008,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.278,Oak Park,15,10.19,3.3701
2009,27008,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.261,8.278,Oak Park,15,10.19,3.3701
2009,27008,50760000,OAK PARK PARK DISTRICT,0.424,8.278,Oak Park,15,10.19,3.3701
2009,27008,43020000,TRITON COMM COLL DISTR 504,0.214,8.278,Oak Park,15,10.19,3.3701
2009,27008,42020000,CONSOLIDATED HIGH SCHOOL 200,2.469,8.278,Oak Park,15,10.19,3.3701
2009,27008,40580000,SCHOOL DISTRICT 97,2.655,8.278,Oak Park,15,10.19,3.3701
2009,27008,30920501,TIF VIL OF OAK PARK-HARLEM AVE/GARFIELD AVE,0,8.278,Oak Park,15,10.19,3.3701
2009,27008,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.444,8.278,Oak Park,15,10.19,3.3701
2009,27008,30920000,VILLAGE OF OAK PARK,1.123,8.278,Oak Park,15,10.19,3.3701
2009,27008,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.074,8.278,Oak Park,15,10.19,3.3701
2009,27008,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.278,Oak Park,15,10.19,3.3701
2009,27008,20180000,TOWN OAK PARK,0.115,8.278,Oak Park,15,10.19,3.3701
2009,27009,20180000,TOWN OAK PARK,0.115,8.278,Oak Park,15,10.19,3.3701
2009,27009,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.278,Oak Park,15,10.19,3.3701
2009,27009,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.074,8.278,Oak Park,15,10.19,3.3701
2009,27009,30920000,VILLAGE OF OAK PARK,1.123,8.278,Oak Park,15,10.19,3.3701
2009,27010,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.444,8.278,Oak Park,16,10.19,3.3701
2009,27010,30920000,VILLAGE OF OAK PARK,1.123,8.278,Oak Park,16,10.19,3.3701
2009,27010,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.074,8.278,Oak Park,16,10.19,3.3701
2009,27010,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.278,Oak Park,16,10.19,3.3701
2009,27010,20180000,TOWN OAK PARK,0.115,8.278,Oak Park,16,10.19,3.3701
2009,27010,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.049,8.278,Oak Park,16,10.19,3.3701
2009,27010,10010001,CONSOLIDATED ELECTIONS,0.021,8.278,Oak Park,16,10.19,3.3701
2009,27008,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.049,8.278,Oak Park,15,10.19,3.3701
2009,27010,10010000,COUNTY OF COOK,0.394,8.278,Oak Park,16,10.19,3.3701
2009,27009,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.261,8.278,Oak Park,15,10.19,3.3701
2009,27009,50760000,OAK PARK PARK DISTRICT,0.424,8.278,Oak Park,15,10.19,3.3701
2009,27009,43020000,TRITON COMM COLL DISTR 504,0.214,8.278,Oak Park,15,10.19,3.3701
2009,27009,42020000,CONSOLIDATED HIGH SCHOOL 200,2.469,8.278,Oak Park,15,10.19,3.3701
2009,27009,40580000,SCHOOL DISTRICT 97,2.655,8.278,Oak Park,15,10.19,3.3701
2009,27009,30920502,TIF VIL OF OAK PARK-MADISON ST BUSINESS CORD,0,8.278,Oak Park,15,10.19,3.3701
2009,27009,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.444,8.278,Oak Park,15,10.19,3.3701
2009,27009,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.278,Oak Park,15,10.19,3.3701
2009,27010,30920103,VILLAGE OF OAK PARK SPECIAL SERVICE AREA 4,0,8.278,Oak Park,16,10.19,3.3701
2009,27008,10010001,CONSOLIDATED ELECTIONS,0.021,8.278,Oak Park,15,10.19,3.3701
2009,27007,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.278,Oak Park,15,10.19,3.3701
2009,27006,30920102,VILLAGE OF OAK PARK SPECIAL SERVICE AREA 3,0,8.278,Oak Park,15,10.19,3.3701
2009,27006,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.444,8.278,Oak Park,15,10.19,3.3701
2009,27006,30920000,VILLAGE OF OAK PARK,1.123,8.278,Oak Park,15,10.19,3.3701
2009,27006,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.074,8.278,Oak Park,15,10.19,3.3701
2009,27006,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.278,Oak Park,15,10.19,3.3701
2009,27006,20180000,TOWN OAK PARK,0.115,8.278,Oak Park,15,10.19,3.3701
2009,27006,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.049,8.278,Oak Park,15,10.19,3.3701
2009,27006,10010001,CONSOLIDATED ELECTIONS,0.021,8.278,Oak Park,15,10.19,3.3701
2009,27004,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.278,Oak Park,15,10.19,3.3701
2009,27004,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.261,8.278,Oak Park,15,10.19,3.3701
2009,27004,50760000,OAK PARK PARK DISTRICT,0.424,8.278,Oak Park,15,10.19,3.3701
2009,27004,43020000,TRITON COMM COLL DISTR 504,0.214,8.278,Oak Park,15,10.19,3.3701
2009,27004,42020000,CONSOLIDATED HIGH SCHOOL 200,2.469,8.278,Oak Park,15,10.19,3.3701
2009,27004,40580000,SCHOOL DISTRICT 97,2.655,8.278,Oak Park,15,10.19,3.3701
2009,27004,30920500,TIF VIL OF OAK PARK-GREATER MALL AREA,0,8.278,Oak Park,15,10.19,3.3701
2009,27006,40580000,SCHOOL DISTRICT 97,2.655,8.278,Oak Park,15,10.19,3.3701
2009,27006,42020000,CONSOLIDATED HIGH SCHOOL 200,2.469,8.278,Oak Park,15,10.19,3.3701
2009,27006,43020000,TRITON COMM COLL DISTR 504,0.214,8.278,Oak Park,15,10.19,3.3701
2009,27006,50760000,OAK PARK PARK DISTRICT,0.424,8.278,Oak Park,15,10.19,3.3701
2009,27007,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.261,8.278,Oak Park,15,10.19,3.3701
2009,27007,50760000,OAK PARK PARK DISTRICT,0.424,8.278,Oak Park,15,10.19,3.3701
2009,27007,43020000,TRITON COMM COLL DISTR 504,0.214,8.278,Oak Park,15,10.19,3.3701
2009,27007,42020000,CONSOLIDATED HIGH SCHOOL 200,2.469,8.278,Oak Park,15,10.19,3.3701
2009,27007,40580000,SCHOOL DISTRICT 97,2.655,8.278,Oak Park,15,10.19,3.3701
2009,27007,30920103,VILLAGE OF OAK PARK SPECIAL SERVICE AREA 4,0,8.278,Oak Park,15,10.19,3.3701
2009,27007,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.444,8.278,Oak Park,15,10.19,3.3701
2009,27008,10010000,COUNTY OF COOK,0.394,8.278,Oak Park,15,10.19,3.3701
2009,27007,30920000,VILLAGE OF OAK PARK,1.123,8.278,Oak Park,15,10.19,3.3701
2009,27007,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.278,Oak Park,15,10.19,3.3701
2009,27007,20180000,TOWN OAK PARK,0.115,8.278,Oak Park,15,10.19,3.3701
2009,27007,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.049,8.278,Oak Park,15,10.19,3.3701
2009,27007,10010001,CONSOLIDATED ELECTIONS,0.021,8.278,Oak Park,15,10.19,3.3701
2009,27007,10010000,COUNTY OF COOK,0.394,8.278,Oak Park,15,10.19,3.3701
2009,27006,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.278,Oak Park,15,10.19,3.3701
2009,27006,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.261,8.278,Oak Park,15,10.19,3.3701
2009,27007,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.074,8.278,Oak Park,15,10.19,3.3701
2009,27010,30920502,TIF VIL OF OAK PARK-MADISON ST BUSINESS CORD,0,8.278,Oak Park,16,10.19,3.3701
2009,27010,40580000,SCHOOL DISTRICT 97,2.655,8.278,Oak Park,16,10.19,3.3701
2009,27010,42020000,CONSOLIDATED HIGH SCHOOL 200,2.469,8.278,Oak Park,16,10.19,3.3701
2009,27011,43020000,TRITON COMM COLL DISTR 504,0.214,8.278,Oak Park,15,10.19,3.3701
2009,27011,42020000,CONSOLIDATED HIGH SCHOOL 200,2.469,8.278,Oak Park,15,10.19,3.3701
2009,27011,40580000,SCHOOL DISTRICT 97,2.655,8.278,Oak Park,15,10.19,3.3701
2009,27011,30920104,VILLAGE OF OAK PARK SPECIAL SERVICE AREA 5,0,8.278,Oak Park,15,10.19,3.3701
2009,27011,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.444,8.278,Oak Park,15,10.19,3.3701
2009,27011,30920000,VILLAGE OF OAK PARK,1.123,8.278,Oak Park,15,10.19,3.3701
2009,27011,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.074,8.278,Oak Park,15,10.19,3.3701
2009,27011,50760000,OAK PARK PARK DISTRICT,0.424,8.278,Oak Park,15,10.19,3.3701
2009,27011,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.278,Oak Park,15,10.19,3.3701
2009,27011,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.049,8.278,Oak Park,15,10.19,3.3701
2009,27011,10010001,CONSOLIDATED ELECTIONS,0.021,8.278,Oak Park,15,10.19,3.3701
2009,27011,10010000,COUNTY OF COOK,0.394,8.278,Oak Park,15,10.19,3.3701
2009,27010,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.278,Oak Park,16,10.19,3.3701
2009,27010,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.261,8.278,Oak Park,16,10.19,3.3701
2009,27010,50760000,OAK PARK PARK DISTRICT,0.424,8.278,Oak Park,16,10.19,3.3701
2009,27010,43020000,TRITON COMM COLL DISTR 504,0.214,8.278,Oak Park,16,10.19,3.3701
2009,27011,20180000,TOWN OAK PARK,0.115,8.278,Oak Park,15,10.19,3.3701
2009,27011,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.261,8.278,Oak Park,15,10.19,3.3701
2009,27012,10010000,COUNTY OF COOK,0.394,8.278,Oak Park,15,10.19,3.3701
2009,27012,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.278,Oak Park,15,10.19,3.3701
2009,27012,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.261,8.278,Oak Park,15,10.19,3.3701
2009,27012,50760000,OAK PARK PARK DISTRICT,0.424,8.278,Oak Park,15,10.19,3.3701
2009,27012,43020000,TRITON COMM COLL DISTR 504,0.214,8.278,Oak Park,15,10.19,3.3701
2009,27012,42020000,CONSOLIDATED HIGH SCHOOL 200,2.469,8.278,Oak Park,15,10.19,3.3701
2009,27011,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.278,Oak Park,15,10.19,3.3701
2009,27012,40580000,SCHOOL DISTRICT 97,2.655,8.278,Oak Park,15,10.19,3.3701
2009,27012,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.444,8.278,Oak Park,15,10.19,3.3701
2009,27012,30920000,VILLAGE OF OAK PARK,1.123,8.278,Oak Park,15,10.19,3.3701
2009,27012,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.074,8.278,Oak Park,15,10.19,3.3701
2009,27012,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.278,Oak Park,15,10.19,3.3701
2009,27012,20180000,TOWN OAK PARK,0.115,8.278,Oak Park,15,10.19,3.3701
2009,27012,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.049,8.278,Oak Park,15,10.19,3.3701
2009,27012,10010001,CONSOLIDATED ELECTIONS,0.021,8.278,Oak Park,15,10.19,3.3701
2009,27012,30920105,VIL OF OAK PARK SPECIAL SERVICE AREA 6,0,8.278,Oak Park,15,10.19,3.3701
2009,27002,50760000,OAK PARK PARK DISTRICT,0.424,9.289,Oak Park,15,10.19,3.3701
2009,27002,43020000,TRITON COMM COLL DISTR 504,0.214,9.289,Oak Park,15,10.19,3.3701
2009,27002,42020000,CONSOLIDATED HIGH SCHOOL 200,2.469,9.289,Oak Park,15,10.19,3.3701
2009,27002,40580000,SCHOOL DISTRICT 97,2.655,9.289,Oak Park,15,10.19,3.3701
2009,27002,30920100,VILLAGE OF OAK PARK SPECIAL SERVICES AREA 1,1.011,9.289,Oak Park,15,10.19,3.3701
2009,27002,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.444,9.289,Oak Park,15,10.19,3.3701
2009,27002,30920000,VILLAGE OF OAK PARK,1.123,9.289,Oak Park,15,10.19,3.3701
2009,27002,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.261,9.289,Oak Park,15,10.19,3.3701
2009,27002,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.074,9.289,Oak Park,15,10.19,3.3701
2009,27002,20180000,TOWN OAK PARK,0.115,9.289,Oak Park,15,10.19,3.3701
2009,27002,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.049,9.289,Oak Park,15,10.19,3.3701
2009,27002,10010001,CONSOLIDATED ELECTIONS,0.021,9.289,Oak Park,15,10.19,3.3701
2009,27002,10010000,COUNTY OF COOK,0.394,9.289,Oak Park,15,10.19,3.3701
2009,27002,20180002,GENERAL ASSISTANCE OAK PARK,0.024,9.289,Oak Park,15,10.19,3.3701
2009,27002,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,9.289,Oak Park,15,10.19,3.3701
2009,27005,10010001,CONSOLIDATED ELECTIONS,0.021,9.289,Oak Park,16,10.19,3.3701
2009,27005,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,9.289,Oak Park,16,10.19,3.3701
2009,27005,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.261,9.289,Oak Park,16,10.19,3.3701
2009,27005,50760000,OAK PARK PARK DISTRICT,0.424,9.289,Oak Park,16,10.19,3.3701
2009,27005,43020000,TRITON COMM COLL DISTR 504,0.214,9.289,Oak Park,16,10.19,3.3701
2009,27005,42020000,CONSOLIDATED HIGH SCHOOL 200,2.469,9.289,Oak Park,16,10.19,3.3701
2009,27005,10010000,COUNTY OF COOK,0.394,9.289,Oak Park,16,10.19,3.3701
2009,27005,40580000,SCHOOL DISTRICT 97,2.655,9.289,Oak Park,16,10.19,3.3701
2009,27005,30920100,VILLAGE OF OAK PARK SPECIAL SERVICES AREA 1,1.011,9.289,Oak Park,16,10.19,3.3701
2009,27005,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.444,9.289,Oak Park,16,10.19,3.3701
2009,27005,30920000,VILLAGE OF OAK PARK,1.123,9.289,Oak Park,16,10.19,3.3701
2009,27005,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.074,9.289,Oak Park,16,10.19,3.3701
2009,27005,20180002,GENERAL ASSISTANCE OAK PARK,0.024,9.289,Oak Park,16,10.19,3.3701
2009,27005,20180000,TOWN OAK PARK,0.115,9.289,Oak Park,16,10.19,3.3701
2009,27005,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.049,9.289,Oak Park,16,10.19,3.3701
2009,27005,30920500,TIF VIL OF OAK PARK-GREATER MALL AREA,0,9.289,Oak Park,16,10.19,3.3701
2010,27007,20180000,TOWN OAK PARK,0.119,8.841,Oak Park,15,11.34,3.3
2010,27007,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.051,8.841,Oak Park,15,11.34,3.3
2010,27007,10010001,CONSOLIDATED ELECTIONS,0,8.841,Oak Park,15,11.34,3.3
2010,27007,10010000,COUNTY OF COOK,0.423,8.841,Oak Park,15,11.34,3.3
2010,27006,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.841,Oak Park,15,11.34,3.3
2010,27006,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.274,8.841,Oak Park,15,11.34,3.3
2010,27006,50760000,OAK PARK PARK DISTRICT,0.436,8.841,Oak Park,15,11.34,3.3
2010,27006,43020000,TRITON COMM COLL DISTR 504,0.225,8.841,Oak Park,15,11.34,3.3
2010,27006,42020000,CONSOLIDATED HIGH SCHOOL 200,2.529,8.841,Oak Park,15,11.34,3.3
2010,27006,40580000,SCHOOL DISTRICT 97,3.032,8.841,Oak Park,15,11.34,3.3
2010,27006,30920102,VILLAGE OF OAK PARK SPECIAL SERVICE AREA 3,0,8.841,Oak Park,15,11.34,3.3
2010,27006,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.451,8.841,Oak Park,15,11.34,3.3
2010,27006,30920000,VILLAGE OF OAK PARK,1.189,8.841,Oak Park,15,11.34,3.3
2010,27006,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.077,8.841,Oak Park,15,11.34,3.3
2010,27006,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.841,Oak Park,15,11.34,3.3
2010,27007,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.841,Oak Park,15,11.34,3.3
2010,27007,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.077,8.841,Oak Park,15,11.34,3.3
2010,27007,30920000,VILLAGE OF OAK PARK,1.189,8.841,Oak Park,15,11.34,3.3
2010,27007,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.451,8.841,Oak Park,15,11.34,3.3
2010,27008,30920501,TIF VIL OF OAK PARK-HARLEM AVE/GARFIELD AVE,0,8.841,Oak Park,15,11.34,3.3
2010,27008,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.451,8.841,Oak Park,15,11.34,3.3
2010,27008,30920000,VILLAGE OF OAK PARK,1.189,8.841,Oak Park,15,11.34,3.3
2010,27008,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.077,8.841,Oak Park,15,11.34,3.3
2010,27008,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.841,Oak Park,15,11.34,3.3
2010,27008,20180000,TOWN OAK PARK,0.119,8.841,Oak Park,15,11.34,3.3
2010,27008,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.051,8.841,Oak Park,15,11.34,3.3
2010,27006,20180000,TOWN OAK PARK,0.119,8.841,Oak Park,15,11.34,3.3
2010,27008,10010001,CONSOLIDATED ELECTIONS,0,8.841,Oak Park,15,11.34,3.3
2010,27007,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.841,Oak Park,15,11.34,3.3
2010,27007,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.274,8.841,Oak Park,15,11.34,3.3
2010,27007,50760000,OAK PARK PARK DISTRICT,0.436,8.841,Oak Park,15,11.34,3.3
2010,27007,43020000,TRITON COMM COLL DISTR 504,0.225,8.841,Oak Park,15,11.34,3.3
2010,27007,42020000,CONSOLIDATED HIGH SCHOOL 200,2.529,8.841,Oak Park,15,11.34,3.3
2010,27007,40580000,SCHOOL DISTRICT 97,3.032,8.841,Oak Park,15,11.34,3.3
2010,27007,30920103,VILLAGE OF OAK PARK SPECIAL SERVICE AREA 4,0,8.841,Oak Park,15,11.34,3.3
2010,27008,10010000,COUNTY OF COOK,0.423,8.841,Oak Park,15,11.34,3.3
2010,27008,40580000,SCHOOL DISTRICT 97,3.032,8.841,Oak Park,15,11.34,3.3
2010,27006,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.051,8.841,Oak Park,15,11.34,3.3
2010,27006,10010000,COUNTY OF COOK,0.423,8.841,Oak Park,15,11.34,3.3
2010,27003,40580000,SCHOOL DISTRICT 97,3.032,8.841,Oak Park,15,11.34,3.3
2010,27003,30920101,VILLAGE OF OAK PARK SPECIAL SERVICE AREA 2,0,8.841,Oak Park,15,11.34,3.3
2010,27003,30920001,VILLAGE OF OAK PARK LIBRARY FUND,0.451,8.841,Oak Park,15,11.34,3.3
2010,27003,30920000,VILLAGE OF OAK PARK,1.189,8.841,Oak Park,15,11.34,3.3
2010,27003,20180004,OAK PARK MENTAL HEALTH DISTRICT,0.077,8.841,Oak Park,15,11.34,3.3
2010,27003,20180002,GENERAL ASSISTANCE OAK PARK,0.024,8.841,Oak Park,15,11.34,3.3
2010,27003,20180000,TOWN OAK PARK,0.119,8.841,Oak Park,15,11.34,3.3
2010,27003,10020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.051,8.841,Oak Park,15,11.34,3.3
2010,27003,10010001,CONSOLIDATED ELECTIONS,0,8.841,Oak Park,15,11.34,3.3
2010,27003,10010000,COUNTY OF COOK,0.423,8.841,Oak Park,15,11.34,3.3
2010,27001,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.841,Oak Park,14,11.34,3.3
2010,27001,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.274,8.841,Oak Park,14,11.34,3.3
2010,27001,50760000,OAK PARK PARK DISTRICT,0.436,8.841,Oak Park,14,11.34,3.3
2010,27001,43020000,TRITON COMM COLL DISTR 504,0.225,8.841,Oak Park,14,11.34,3.3
2010,27001,42020000,CONSOLIDATED HIGH SCHOOL 200,2.529,8.841,Oak Park,14,11.34,3.3
2010,27003,42020000,CONSOLIDATED HIGH SCHOOL 200,2.529,8.841,Oak Park,15,11.34,3.3
2010,27003,43020000,TRITON COMM COLL DISTR 504,0.225,8.841,Oak Park,15,11.34,3.3
2010,27003,50760000,OAK PARK PARK DISTRICT,0.436,8.841,Oak Park,15,11.34,3.3
2010,27003,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.274,8.841,Oak Park,15,11.34,3.3
2010,27004,90010000,DES PLAINES VALLEY MOSQ ABATEMENT DIST,0.011,8.841,Oak Park,15,11.34,3.3
2010,27004,80180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.274,8.841,Oak Park,15,11.34,3.3
2010,27004,50760000,OAK PARK PARK DISTRICT,0.436,8.841,Oak Park,15,11.34,3.3
2010,27004,43020000,TRITON COMM COLL DISTR 504,0.225,8.841,Oak Park,15,11.34,3.3
2010,27004,42020000,CONSOLIDATED HIGH SCHOOL 200,2.529,8.841,Oak Park,15,11.34,3.3
2010,27004,40580000,SCHOOL DISTRICT 97,3.032,8.841,Oak Park,15,11.34,3.3
2010,27004,30920500,TIF VIL OF OAK PARK-GREATER MALL AREA,0,8.841,Oak Park,15,11.34,3.3
